File,Grid Size X,Grid Size Y,Grid Size Z,Batch Size,Tot Batches,Average Power (W),Elapsed Time (ms),Total Energy (kJ),Energy per Batch (kJ),Estimated Energy for 10000 Batches (kJ)
500_20_hls_power_profile.csv,500,1,1,20,20000,53.33639783333333,10612,0.5660058538073334,2.8300292690366667e-05,0.2830029269036667
500_50_hls_power_profile.csv,500,1,1,50,20000,58.02855638297874,8532,0.49509964305957466,2.4754982152978734e-05,0.24754982152978736
500_100_hls_power_profile.csv,500,1,1,100,5000,50.63430633333334,2572,0.13023143588933336,2.6046287177866673e-05,0.2604628717786667
500_200_hls_power_profile.csv,500,1,1,200,5000,43.599281,2398,0.104551075838,2.09102151676e-05,0.209102151676
1000_1_hls_power_profile.csv,1000,1,1,1,1000,34.25862006976744,7059,0.24183159907248836,0.00024183159907248836,2.4183159907248837
1000_10_hls_power_profile.csv,1000,1,1,10,10000,51.60434731428572,10684,0.5513408467058285,5.513408467058285e-05,0.5513408467058285
1000_20_hls_power_profile.csv,1000,1,1,20,20000,57.91891730434786,16475,0.954214162589131,4.771070812945655e-05,0.4771070812945655
1000_50_hls_power_profile.csv,1000,1,1,50,20000,60.43830692592593,14345,0.8669875128524075,4.334937564262038e-05,0.43349375642620375
1000_100_hls_power_profile.csv,1000,1,1,100,5000,45.97034054545454,4112,0.1890300403229091,3.780600806458182e-05,0.37806008064581825
1000_200_hls_power_profile.csv,1000,1,1,200,5000,40.1819650952381,3948,0.158638398196,3.1727679639200004e-05,0.317276796392
2000_1_hls_power_profile.csv,2000,1,1,1,1000,34.21520811111111,7251,0.2480944740136667,0.00024809447401366667,2.4809447401366667
2000_10_hls_power_profile.csv,2000,1,1,10,10000,43.30043319444446,16464,0.7128983321133335,7.128983321133336e-05,0.7128983321133335
2000_20_hls_power_profile.csv,2000,1,1,20,20000,44.68740069047619,29424,1.3148820779165713,6.574410389582857e-05,0.6574410389582858
2000_50_hls_power_profile.csv,2000,1,1,50,20000,42.112737106666664,26891,1.1324536135353733,5.662268067676867e-05,0.5662268067676867
2000_100_hls_power_profile.csv,2000,1,1,100,5000,38.52552351219512,7099,0.2734926914130732,5.469853828261464e-05,0.5469853828261464
2000_200_hls_power_profile.csv,2000,1,1,200,5000,37.78641536842106,7356,0.27795687145010534,5.5591374290021066e-05,0.5559137429002107
5000_1_hls_power_profile.csv,5000,1,1,1,1000,36.67475322641509,8725,0.31998722190047163,0.0003199872219004716,3.199872219004716
5000_10_hls_power_profile.csv,5000,1,1,10,10000,45.031836462882104,34968,1.5746732574340614,0.00015746732574340613,1.5746732574340612
5000_20_hls_power_profile.csv,5000,1,1,20,20000,42.329540841968914,65904,2.789686059649119,0.00013948430298245596,1.3948430298245595
5000_50_hls_power_profile.csv,5000,1,1,50,20000,39.16364740921409,63863,2.5011080144946396,0.000125055400724732,1.2505540072473198
5000_100_hls_power_profile.csv,5000,1,1,100,5000,38.40657917391306,16603,0.6376644340244786,0.0001275328868048957,1.2753288680489572
5000_200_hls_power_profile.csv,5000,1,1,200,5000,37.79733079545454,16332,0.6173060065513636,0.0001234612013102727,1.2346120131027272
10000_1_hls_power_profile.csv,10000,1,1,1,1000,39.740760621212125,10692,0.42490821256200006,0.00042490821256200006,4.24908212562
10000_10_hls_power_profile.csv,10000,1,1,10,10000,41.570446645833336,65784,2.7346702621495007,0.0002734670262149501,2.7346702621495007
10000_20_hls_power_profile.csv,10000,1,1,20,20000,39.508365504032255,127320,5.030205095973386,0.0002515102547986693,2.515102547986693
10000_50_hls_power_profile.csv,10000,1,1,50,20000,38.33138904545455,125149,4.797135007649592,0.0002398567503824796,2.398567503824796
10000_100_hls_power_profile.csv,10000,1,1,100,5000,37.92555020967742,31869,1.2086493596322097,0.00024172987192644193,2.4172987192644193
10000_200_hls_power_profile.csv,10000,1,1,200,5000,37.63033899435028,31896,1.2002572925637967,0.00024005145851275933,2.4005145851275933
20000_1_hls_power_profile.csv,20000,1,1,1,500,41.4824483148148,8607,0.357039432645611,0.000714078865291222,7.14078865291222
20000_10_hls_power_profile.csv,20000,1,1,10,5000,39.53051642788462,64162,2.5363569950459333,0.0005072713990091867,5.0727139900918665
20000_20_hls_power_profile.csv,20000,1,1,20,10000,38.530694759183675,125440,4.833290350592001,0.00048332903505920007,4.833290350592001
20000_50_hls_power_profile.csv,20000,1,1,50,10000,37.99484827158775,124467,4.729104779819712,0.0004729104779819712,4.729104779819712
20000_100_hls_power_profile.csv,20000,1,1,100,5000,37.707602526011556,62676,2.3633616959203003,0.00047267233918406006,4.726723391840601
20000_200_hls_power_profile.csv,20000,1,1,200,5000,37.61182477419355,62820,2.3627748323148388,0.00047255496646296774,4.7255496646296775
30000_1_hls_power_profile.csv,30000,1,1,1,200,41.86142015789473,5022,0.2102280520329473,0.0010511402601647366,10.511402601647367
